RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
394775,"Las Vegas, NV",30,246100,241000,234700,225400,216300,206200,197300,189000,180100,171700,162700,155300,148200,139200,131900,126100,124300,121500,121400,122700,125400,126600,126500,125400,125100,126400,128200,128700,126300,124800,123300,122600,122000,120600,119400,117800,115800,114400,112500,110900,108800,106400,105900,107500,109800,110600,110500,110000,111200,113400,115300,117000,117800,119900,122700,126600,131100,134500,137200,139000,142300,145700,149000,152600,156600,159500,161300,163000,165300,167500,168800,169300,170300,170900,171800,166000,166800,170300,177700,179800,180400,182300,182200,184100,184600,187500,187400,185300,187500,189300,194700,193400,194300,195300,199100,200600,200300,199000,199700,199700,200100,199300,200600,202000,204500,206800,210700,213400,217900,219500,222400,224100,227800,229600,233200,235700,239100,241600,244100,247300,249900,253400,256600,259300,259700,261400,263400,267800,269500,271100,273100,273300,274100,270900,271700,270600,272000,272500,275200,278400,280900,284200,284900
394492,"Columbus, OH",31,139800,137700,139500,138000,137500,134100,133100,130400,126700,124400,127100,127500,127600,126000,127100,127200,129300,132800,136900,138400,139100,136700,135800,140300,142500,142100,136600,134300,128200,125500,123000,125500,126100,134900,137900,134700,125300,122000,122400,122800,123600,125800,126000,123800,125100,127600,128700,123100,121000,124700,129900,131800,133800,136100,138500,133600,133500,133200,135000,132500,130500,130100,133200,137700,143600,145000,144800,142600,151900,151400,152000,144500,146800,148500,148500,150000,150700,152700,152200,152300,152000,153900,152300,161500,161700,163200,159200,159400,160400,157000,157100,157200,156400,155200,155700,157700,160900,162000,161600,158100,158600,158300,162300,163600,165700,165500,166900,166900,167300,168200,170500,169800,170000,168800,171500,172500,174800,177900,180300,182500,180900,180800,178800,179900,180600,182400,181600,181700,182700,185100,184800,191100,194200,202200,202000,202500,199500,196000,195300,196900,201000,205100,206200
394705,"Indianapolis, IN",32,119000,117200,115600,115200,116000,116800,115800,116200,113800,112600,108800,106600,106000,106800,110900,112600,114800,116500,119000,119500,117900,116700,111200,108900,109700,115400,119200,118400,116600,115800,115700,114100,114100,117100,119800,120100,115200,115600,113100,112300,112400,113400,116800,116300,115100,114100,110000,107800,104500,110800,115300,122000,119700,120900,117600,120300,120900,124200,123400,123600,122300,123200,123500,126300,128800,132200,131600,134000,132500,135800,123500,117800,108300,113500,114600,120800,122700,127200,129800,133700,134700,134200,133400,133900,134400,135000,136800,140600,141600,141500,140100,138900,138500,138200,139400,140700,140500,140400,139400,139700,141700,143300,144600,146000,146500,147400,149300,152700,154100,153800,152300,153200,153200,154000,153100,154100,155100,157100,159100,159200,161600,162600,165100,165200,165300,164900,165000,165200,166500,167300,170500,173900,175600,174800,172600,173700,174700,178200,179000,182700,181700,182300,182100
395059,"San Jose, CA",33,675800,644200,619900,599900,583300,560200,528700,497900,463400,446900,439000,433700,408900,391500,384300,403600,429800,448500,458700,461200,465500,484500,493900,498200,491100,482900,485100,485100,499900,505800,510800,504800,500800,498300,488500,476300,463900,458800,457200,465600,471300,484100,481800,472700,462500,461600,467500,466500,466300,474800,488300,506200,527400,548100,557600,555300,559600,572100,589400,595500,598600,607300,620000,627600,630400,635000,641600,646100,650500,655600,667100,674100,679600,681000,681800,688300,687300,692300,695600,700300,707600,719900,727100,734800,734400,740200,749700,759800,777800,790600,792300,790200,789000,808200,807700,808600,798000,806500,812700,808800,814800,810600,819100,822700,830600,835900,842500,854500,865500,864200,862200,865600,879300,887700,915500,933200,969900,1004400,1025000,1075400,1107300,1132300,1115100,1087100,1073400,1069500,1061500,1079400,1062100,1063300,1051100,1041500,1036500,1020500,1022900,1019000,1024500,1016100,1009400,998800,1015300,1039800,1050100
394355,"Austin, TX",34,185500,182000,181000,181100,183300,186300,186400,186400,184400,181200,180200,182800,183400,181700,178300,180500,183700,185500,186100,186000,183300,184600,183400,187600,183800,184200,179400,182500,190200,198100,203200,201300,195700,194800,192300,196000,189200,187400,185100,188000,187200,187000,189200,192200,192900,191600,185500,184900,187600,194800,200200,202700,204900,207200,207000,205700,201300,202700,203800,205600,206900,210800,215100,216000,217500,217700,219300,218600,220000,219900,218400,220600,221500,224300,223400,226100,230300,234500,236100,238300,236900,236400,237700,240300,243100,243700,246800,247900,249400,249500,251300,252600,254600,257100,257900,258500,261100,264000,266800,267300,268100,269900,269600,271300,272700,277300,278300,280000,280100,281800,282400,283100,282800,282100,283700,286100,289900,291000,293900,294200,294800,295300,296000,297900,299400,303900,304600,306900,304700,305700,305000,301900,298900,298500,307100,314700,317200,318100,318800,325900,325900,330000,323400
395194,"Virginia Beach, VA",35,221700,221000,217200,212800,210600,209600,209200,207300,205400,203700,204200,206800,210900,211900,211200,206100,202700,200200,202800,204300,202500,201200,201700,203000,205600,204700,203700,198100,197900,199200,201800,197100,196800,198200,202800,198400,190800,183600,178900,173100,171600,174600,180700,180700,178700,177400,177700,180300,182400,185200,187100,184700,182900,182400,189000,193800,194500,192100,191100,189500,189400,190500,190200,191500,192400,196700,196200,195200,194000,192700,189000,187400,189600,192000,190800,189900,188900,191100,191000,192500,192500,193200,190600,191700,192600,196300,199400,199500,202000,200400,202900,200000,198100,198100,201100,203400,201900,202700,204800,206800,207900,205600,202600,202300,205400,209500,209900,212500,211000,213200,209800,212300,211100,211800,211600,213600,215400,216300,218600,220800,223000,219900,219500,217500,217700,216100,215900,217100,216000,215900,214100,221300,223200,228300,226100,224400,223100,223100,227900,229400,228800,228900,
394902,"Nashville, TN",36,149200,149200,148000,147200,147000,144900,142500,141400,140700,140200,139100,140100,141100,141700,140000,140000,141300,142500,142500,141800,141100,141600,142700,143600,144900,143400,143900,142800,143400,142200,144700,144600,144700,143300,144200,143600,141600,140900,139300,138800,138800,142400,140500,139200,136400,139400,139300,141700,141700,143500,143600,143700,145800,147400,148900,148300,145800,147800,149300,151600,150300,151900,155100,158000,160400,160800,160900,160100,159200,160400,157900,160500,161400,165000,164500,167100,168700,170100,169200,168800,171800,174900,176500,177900,178400,180600,181200,183000,182900,183100,184300,187200,188700,187500,188500,190500,193300,195400,198200,200400,203200,205600,209000,212800,213100,214200,215800,217900,220100,219300,221100,221700,225000,227100,230800,231700,235200,236000,239300,240700,243800,246400,246100,244800,243300,245800,245900,248100,249600,254100,256800,260600,263000,262800,262600,262700,262700,264700,268500,272800,276300,281000,284500
395005,"Providence, RI",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242700,244000,247400,250300,250600,253800,254500,253300,254300,258500,260900,259200,253800,251200,250300,252500,257500,259400,260200,260900,262900,267100,268700,270400,268700,268400,269700,275300,277400,281700,280600,289800
394862,"Milwaukee, WI",38,197700,190100,185100,177900,176300,174500,176900,174800,175300,174600,176900,177000,175100,169300,163700,159200,158900,159200,162000,164300,167700,170600,175200,180700,183200,176500,169200,161100,163900,164100,167000,165000,166900,170600,174500,179900,171100,162200,153200,152500,157900,156600,160900,157200,157000,160300,161900,160700,153800,150500,150600,150800,154200,156200,161000,160200,154800,150200,151900,158600,160500,159000,158200,160400,165000,166200,164500,160800,159100,159900,162200,163400,162700,160700,160700,161800,166600,169600,174700,175000,178900,180500,179700,178400,177500,179800,181600,181300,178500,181700,179700,184300,177000,179400,174700,178600,180800,184800,183500,182900,180100,180900,180900,183000,183400,181200,183700,185100,189500,190100,191700,191600,191900,192700,191300,191500,194400,197400,201400,201800,202100,203300,202100,203800,204800,204900,207600,207600,209600,209100,208000,210000,215600,219200,220900,215800,211800,211300,215700,219400,220600,227300,227500
394714,"Jacksonville, FL",39,192100,181100,172800,166000,167100,170000,168700,164200,162800,158900,161600,159300,159700,150600,141200,137400,139500,143400,140200,136400,137100,138500,142100,140300,139300,133600,126400,122100,118500,119900,117400,119900,120200,123500,124600,121300,120000,117000,114600,113700,112400,118200,115100,118200,117800,124600,118900,110200,101800,100200,103400,101700,101800,100400,101500,101900,105600,109700,117700,114000,112200,107900,110000,110300,109000,114100,119000,122400,124500,122900,121300,109400,105600,104500,107900,109000,111900,114200,119700,120900,124400,122500,116700,110000,108800,113600,120200,123300,125600,126400,126500,126600,125200,126100,126900,130400,131300,133300,135700,138000,137800,138900,138300,141500,142600,145100,147900,153700,159100,160400,158900,157300,157500,158600,156500,155100,155200,158700,163700,165900,170900,171400,171100,170800,172500,173800,174100,173100,175200,174800,176500,182200,184700,186400,189000,196700,207700,212200,212500,211600,216400,223100,
394849,"Memphis, TN",40,115700,113300,107500,105600,104300,107700,107100,103400,96600,91800,91300,95000,99500,101400,99000,99500,101700,106600,110500,112900,114900,113000,113100,108100,106300,105100,106500,104900,98000,95700,95000,95800,100800,102000,103900,101500,100200,97500,90300,88600,86800,90900,97800,99500,97900,93100,95300,94400,96300,95200,95900,92800,94600,97300,101100,101700,103100,102300,105800,105000,104500,100000,99100,103700,111000,113200,113400,110900,113200,114000,116100,119500,121500,120700,121300,120200,126400,126300,126500,126800,126800,127300,124500,127100,128900,129500,128300,127700,126100,125400,124700,123400,121800,122100,124000,125600,125900,127800,129400,132800,134000,137500,135000,133900,133000,135200,135400,135900,135400,137900,137900,140100,139400,140800,143000,145400,148700,149800,153200,149800,147600,145300,147900,148200,148300,147100,148100,148600,149300,147800,147500,152400,154800,157600,153500,156800,158300,161600,161800,158100,157400,159600,168500
394935,"Oklahoma City, OK",41,103700,105700,105900,109300,109100,110900,107800,107700,106400,105300,105300,105500,108900,108400,109400,110400,113000,113000,112700,111600,112200,110500,107900,105500,108200,113600,115600,115000,111400,109500,107600,107000,110400,113100,116000,115400,113200,112200,112500,113000,113600,113700,116100,117500,116300,116300,115100,117700,117000,119100,119200,118800,117700,119200,123400,127000,129500,128200,127000,124600,125500,126200,125600,125400,127000,129400,130700,129600,129400,129100,127300,127600,129300,131900,132000,132200,132800,134100,134500,135200,136200,137400,137300,137000,135500,136300,138700,143900,145300,145200,143000,143900,143400,143500,144400,144500,145500,145600,144200,144500,142900,142800,141900,142400,143000,143600,145000,145700,145300,146800,148200,149200,147300,145700,144800,142600,143300,142700,143000,143700,144800,145100,145400,145000,145800,145600,147900,150700,151900,154400,155300,160800,161400,163600,160800,160200,159200,160300,161500,163600,165200,164900,161900
394807,"Louisville-Jefferson County, KY",42,130000,127500,124400,122300,121100,121500,120000,121000,115700,113100,111100,113800,116500,118400,119200,119600,120500,121800,123400,122900,122700,120600,122100,122500,124300,124800,124600,124200,120000,120500,120600,121700,122200,123200,125500,126100,123400,122600,118000,118200,117100,120300,122000,122700,121600,120600,121200,120800,122700,123600,124900,125600,125000,127300,126700,128800,126800,126600,124200,123200,122300,123000,122600,122200,122100,123700,126000,125900,127100,124400,123900,123500,126400,129000,129800,130500,132300,134400,135000,134600,132800,131900,131500,135500,139900,143600,144400,145100,143700,143700,142000,145500,145800,149100,149900,152200,150800,147500,147400,148600,152200,153000,154600,154300,154700,153300,153600,152900,153000,153100,154100,156200,157600,157000,156900,157600,159600,160900,163300,168200,167400,165600,161900,161500,162400,162300,163200,164100,165000,168700,171200,176400,177800,176400,174400,176300,179800,180700,178200,179400,179000,181600,178600
394669,"Hartford, CT",43,236200,233000,227100,216300,212100,212300,214600,214300,217200,214400,212800,210000,216300,215100,212400,206200,206500,204100,203400,203400,209600,213400,216100,217700,224100,222000,218300,207600,207500,206800,206900,211000,220800,228300,228700,218800,215700,216300,216600,211600,206100,201300,204400,203800,209100,205100,203600,199100,201500,200000,204500,202500,207300,203500,200600,202000,202600,208500,206000,199300,195600,196700,201600,203800,203800,207100,207500,207900,208100,206500,207000,206800,207700,204400,202700,199400,200300,199900,202100,200700,203000,201800,197400,192500,195600,199500,199700,198500,197900,198800,198500,198700,198700,198400,199100,203500,204400,204200,205000,205600,205100,201900,205600,209200,208200,204600,202900,202900,202300,199200,200700,201800,206600,206500,206400,205400,207300,208000,209200,209900,217400,220900,221900,215400,214200,214100,212500,210700,208600,212400,210000,209100,209000,214300,220900,219300,220500,217100,218200,217200,220900,231900,233400
